MACHO_Id_1,Amplitude,AndersonDarling,B_R,Beyond1Std,Bmean,CAR_sigma,CAR_tau,CAR_tmean,Con,Eta_B_R,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,LinearTrend,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Q31,Q31B_R,Rcs,Skew,SlottedA,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,VariabilityIndex,autocor,automean,meanvariance,Class
1.3441.223,0.532,24.04309522,0.391468958,0.197811448,-5.961487374,-2.76E-10,0.595469234,-10.01141122,0,2.039129472,2010.749178,0.112068966,0.198275862,0.293103448,0.422413793,0.663793103,2.01E-06,27.78864972,0.034,0.887205387,-0.033333333,-0.096395641,-0.038893546,0.068414693,0.157319804,0.068,0.0775,77.22822926,0.07091807,8,8.374251612,0.077129023,-0.014434026,0.664928664,1.41409516,-0.006929157,1.937764277,2,-5.961487374,-0.012937882,2
1.3441.2230,1.364,27.18204748,-0.122911551,0.188696445,-4.07493072,-0.124149096,0.600680327,-6.783859131,0,1.908758898,489.071987,0.101960784,0.184313725,0.296732026,0.42875817,0.648366013,-5.66E-06,58.29429695,0.113,0.828623519,-0.166666667,-0.367672308,-0.187637969,0.066360857,0.087094879,0.227,0.35675,15.48045764,-0.613853332,8,6.195893499,0.263022123,0.07195626,0.65256161,1.411920908,0.034445076,1.96474729,2,-4.07493072,-0.064546404,2
1.3441.2231,1.788,17.689999,0.379332096,0.222522523,-3.436385586,-0.007484389,218.4316062,-0.01573209,0,1.923460731,816.9052314,0.093548387,0.184677419,0.284677419,0.417741935,0.666129032,2.38E-05,88.1604697,0.177,0.756756757,0.166666667,-0.633323641,-0.360569933,0.064631455,0.84615385,0.35275,0.427,8.856661496,-0.324059778,8,3.771714194,0.38756637,0.044108287,0.684405389,1.405318548,0.022221553,1.869018199,2,-3.436385586,-0.112783144,2
1.3441.2232,1.705,6.981532258,0.229837959,0.243668122,-3.775548472,-0.270111884,0.863727457,-4.371226641,0,1.826541778,682.1394762,0.126872247,0.233480176,0.347136564,0.49339207,0.720704846,2.27E-05,74.24216474,0.197,0.736244541,-0.033333333,-0.512383489,-0.302263648,0.068873572,0.556809446,0.394,0.41075,10.59463089,-0.382820526,8,2.672722685,0.355995265,0.143212723,0.736931064,1.408589352,0.078952085,1.845268315,2,-3.775548472,-0.094289682,2
1.3441.2233,1.3965,25.06652945,-0.007618974,0.196721311,-3.919295993,-0.154296959,1.302818627,-3.008320506,0.001824818,2.043206525,1665.378896,0.090425532,0.168085106,0.280851064,0.410638298,0.628723404,6.17E-06,103.7848947,0.132,0.777777778,0.233333333,-0.395093279,-0.240224891,0.117539348,0.494576265,0.26325,0.32,12.89525593,-0.562265127,8,5.036023828,0.303628627,0.060774674,0.65940095,1.409992713,0.030857963,1.838692423,2,-3.919295993,-0.077470196,2
1.3441.2234,1.556,17.53464776,0.165214577,0.237004405,-3.715003524,-7.153034609,0.001020855,-3639.110696,0,2.107629912,2039.52464,0.091695502,0.168685121,0.277681661,0.414359862,0.662629758,1.38E-05,91.10955196,0.156,0.740088106,0.166666667,-0.438374596,-0.311087191,0.070029091,0.068665107,0.32,0.41375,10.60923028,-0.489939618,8,3.153147002,0.349795396,0.076582278,0.689717186,1.408610025,0.03624988,1.999329942,2,-3.715003524,-0.094157487,2
1.3441.2235,1.6125,20.57426367,0.006082646,0.211754538,-3.894183233,-0.074404803,3.192097076,-1.219945114,8.66E-04,2.039066419,3350.0546,0.099800399,0.183632735,0.290419162,0.425149701,0.668662675,2.92E-05,166.3405087,0.145,0.78565255,-0.1,-0.423890609,-0.258513932,0.136361704,0.246270055,0.291,0.42175,12.10371815,-0.304304572,8,4.119522829,0.321450756,0.03895158,0.680794561,1.410030121,0.019886989,1.932248051,2,-3.894183233,-0.082546387,2
1.3441.2236,2.0655,30.06362438,0.13728704,0.196678322,-3.878778846,-0.004709422,1278.523458,-0.003033796,8.76E-04,1.881380467,1681.443457,0.092350746,0.164179104,0.250932836,0.380597015,0.608208955,2.59E-05,93.8356164,0.1315,0.851398601,-0.166666667,-0.533547146,-0.275048108,0.270377656,0.595316218,0.26775,0.3325,11.34197865,-0.285213598,8,6.681921668,0.341673881,0.065055303,0.650950565,1.408764178,0.025482682,1.816208317,2,-3.878778846,-0.088088003,2
1.3441.2237,1.5335,11.79068021,0.036212087,0.239247312,-3.861836918,-0.118327714,3.201893989,-1.206110174,0,1.926723188,996.353777,0.110882957,0.215605749,0.315195072,0.457905544,0.708418891,3.61E-05,69.61808527,0.152,0.76344086,-0.1,-0.421107087,-0.25193999,0.203995388,0.326292365,0.307,0.363,12.42953073,-0.35698324,8,3.845780583,0.310315798,0.10595636,0.705156927,1.409676635,0.052710391,1.952391827,2,-3.861836918,-0.080354454,2
1.3441.2238,1.621,14.7277886,0.189525389,0.228926353,-4.020416149,-0.145275321,1.429790289,-2.811892191,0,1.979834763,4049.690407,0.11190234,0.202441506,0.321464903,0.452695829,0.676500509,1.96E-05,221.2622485,0.154,0.784383319,0.233333333,-0.414078156,-0.246242485,0.057336388,0.178900406,0.3135,0.3265,13.089379,-0.312735718,8,3.87595628,0.306861023,0.151893362,0.711264201,1.410741504,0.072350887,1.918271298,2,-4.020416149,-0.076325687,2
1.3441.2239,1.6385,26.94983017,0.019214498,0.215494212,-3.807512912,-4.407107563,0.002797264,-1361.155941,0,1.987302531,3987.605757,0.085205993,0.154494382,0.248127341,0.382022472,0.634831461,2.41E-05,161.6572505,0.132,0.78984862,0.166666667,-0.496580747,-0.280904787,0.079403723,0.61335733,0.264,0.37375,11.45809214,-0.525817718,8,4.754048961,0.331986847,0.104077255,0.658100253,1.409501379,0.037547403,1.981228013,2,-3.807512912,-0.087192573,2
1.3441.224,0.24,19.3787441,-0.399428516,0.199651264,-6.734109852,0.122742798,0.054491611,-123.5806717,0,1.719239052,1188.597469,0.116504854,0.213592233,0.330097087,0.466019417,0.699029126,-1.17E-06,8.650519036,0.017,0.887532694,-0.1,-0.038587118,-0.015286435,0.997319252,3.99E-16,0.034,0.048,198.4557294,0.540684792,8,7.577276261,0.03390291,0.017031583,0.696470343,1.414812479,0.008075764,1.722220818,2,-6.734109852,-0.005034505,2
1.3441.2240,1.405,5.844016328,0.17308508,0.265060241,-3.762362373,-0.010294088,176.9031221,-0.021267925,0,2.10582947,1509.567083,0.110262935,0.211195929,0.329092451,0.473282443,0.719253605,2.79E-05,80.04018752,0.195,0.658016682,-0.033333333,-0.428837457,-0.313647247,0.997305153,2.66E-04,0.3875,0.40075,10.53213841,-0.106486707,8,1.557973252,0.356900449,0.11418101,0.736121101,1.408548417,0.063102856,1.914991989,2,-3.762362373,-0.094860732,2
1.3441.2241,1.769,20.48447026,0.194173084,0.229522952,-3.703789379,-0.257635877,0.929697813,-3.983863712,9.02E-04,2.050740864,1418.752113,0.10707635,0.179702048,0.292364991,0.421787709,0.668528864,9.65E-06,88.97071414,0.153,0.797479748,-0.1,-0.596826251,-0.288864981,0.055217476,0.399015012,0.3125,0.377,10.71116564,-0.591337164,8,5.226792357,0.345432078,0.084868342,0.678934495,1.408741394,0.030932602,1.972830736,2,-3.703789379,-0.093264504,2
1.3441.2242,1.8555,9.489671249,0.580884466,0.273529412,-3.2963,2.623078822,0.017825635,-184.9190817,0.001964637,1.973812178,1260.009305,0.118300654,0.221568627,0.332679739,0.464052288,0.681699346,9.93E-06,110.5346268,0.2495,0.660784314,0.033333333,-0.621727355,-0.460427325,0.056714083,0.130463883,0.509,0.451,6.992422815,-0.033375341,8,2.038816333,0.470654701,0.15523864,0.728827478,1.400017461,0.074254165,2.02468439,2,-3.2963,-0.142782726,2
1.3441.2243,1.386,27.93652306,-0.608848075,0.198641766,-4.47514601,-0.096450774,0.969682624,-4.615062596,0.00170068,2.064789786,1784.100386,0.103915663,0.19126506,0.293674699,0.418674699,0.649096386,1.08E-05,81.07020723,0.093,0.868421053,0.1,-0.322537112,-0.149347728,0.24617022,0.202564723,0.195,0.321,20.85322875,-0.869831113,8,6.493633029,0.214394823,0.161018278,0.680456155,1.412593733,0.078548026,1.894317135,2,-4.47514601,-0.047907894,2
1.3441.2244,1.4615,18.42067637,0.079273146,0.215846995,-3.900913479,-0.011243778,35.69489728,-0.109284906,0,1.843767626,1610.320831,0.108695652,0.2,0.308695652,0.456521739,0.707608696,2.50E-05,104.0488578,0.1415,0.770491803,0.1,-0.458844812,-0.237756816,395.8366362,7.73E-04,0.284,0.332,12.8437776,-0.771325912,8,4.319916423,0.303430226,0.092233747,0.694861863,1.409961258,0.038350143,1.791406829,2,-3.900913479,-0.077784403,2
1.3441.2245,1.907,6.283404645,-0.098253151,0.255093003,-3.805217006,-0.007924278,593.224397,-0.006414465,0,2.15565887,1126.406496,0.136485281,0.238180196,0.3514719,0.503122212,0.745762712,2.67E-05,72.95769822,0.198,0.766164748,-0.1,-0.529473408,-0.293686141,0.997312168,0.006556025,0.394,0.46725,10.56154126,-0.120366912,8,3.125826646,0.359952044,0.080229896,0.7340272,1.408567904,0.049506346,1.899048228,2,-3.805217006,-0.094594354,2
1.3441.2246,1.495,20.93817736,-0.218364952,0.219047619,-4.08974632,-2.182828813,0.007799121,-524.3855672,0,1.882079654,1136.310978,0.096810934,0.183371298,0.273348519,0.39977221,0.642369021,1.98E-05,68.85364094,0.119,0.811255411,0.033333333,-0.39358315,-0.215037962,0.066125185,0.830405289,0.239,0.3475,14.90979535,-0.531445431,8,4.717914418,0.273988622,0.061512707,0.677689983,1.411660922,0.022944337,1.973244971,2,-4.08974632,-0.066994038,2
1.3441.2247,1.742,17.62193014,0.047115539,0.216622458,-3.827313882,-0.488792739,0.120834509,-31.67401361,0,2.033394724,2581.533093,0.109769484,0.215148189,0.313940724,0.447859495,0.708013172,-9.63E-06,131.1769045,0.143,0.824933687,0.033333333,-0.481956067,-0.238232218,0.058561953,0.541092755,0.286,0.3775,12.5193218,-0.421455485,8,5.027488558,0.305402373,0.065650301,0.684246694,1.410357653,0.035196428,1.967040211,2,-3.827313882,-0.079795487,2
1.3441.2248,1.2385,19.82495188,-0.408674584,0.211330935,-4.229760791,0.018319542,5.771969483,-0.732810664,0.002702703,2.061898191,1887.515396,0.093708166,0.170013387,0.269076305,0.41231593,0.637215529,8.28E-07,98.41237539,0.1015,0.808453237,-0.033333333,-0.295271868,-0.176595745,0.167796169,0.305232086,0.201,0.32675,18.1895745,-0.163382685,8,4.388474281,0.232291386,0.046399121,0.675660312,1.412086325,0.02414132,1.952145737,2,-4.229760791,-0.054918327,2
1.3441.2249,1.035,14.07351821,-0.215024899,0.224471831,-4.384819542,-0.177931023,1.066638696,-4.110876116,8.82E-04,2.006974863,1364.5308,0.12465374,0.22299169,0.329639889,0.486149584,0.710526316,3.53E-05,103.04499,0.1175,0.721830986,-0.166666667,-0.304816514,-0.16559633,355.154058,1.78E-05,0.238,0.2735,18.93046668,-1.134263526,8,4.08229773,0.231395613,0.250220584,0.719390885,1.41225321,0.162702834,1.678788579,2,-4.384819542,-0.052771981,2
1.3441.225,0.241,15.3061038,-0.327076945,0.210251955,-6.678069505,-0.002654933,48.07626944,-0.138905734,0,2.007023841,906.9961436,0.128440367,0.229357798,0.330275229,0.458715596,0.688073394,5.08E-06,5.737704919,0.018,0.874891399,0.033333333,-0.038329091,-0.016319808,0.997197502,3.95E-14,0.036,0.047,182.0058997,-0.050461141,8,6.606294572,0.036659947,0.116049991,0.692467863,1.414807008,0.066117536,1.869451202,2,-6.678069505,-0.005489603,2
1.3441.2250,1.7555,27.48166746,0.012474027,0.211981567,-3.89377235,-1.270773563,0.031941528,-121.9031333,9.23E-04,1.860484801,889.5058736,0.088442211,0.167839196,0.273366834,0.406030151,0.655276382,-1.11E-05,90.92965397,0.128,0.819354839,-0.166666667,-0.502034588,-0.253051882,0.070679265,0.314823541,0.272,0.362,12.09977316,0.312668692,8,5.043611487,0.321466818,0.070398183,0.668327182,1.410070347,0.034598556,1.994956812,2,-3.89377235,-0.082559223,2
1.3441.2251,1.4685,20.6914352,0.120846748,0.2,-3.947041441,-2.305205588,0.007730446,-510.5839515,9.03E-04,1.997349541,1117.935315,0.099099099,0.194194194,0.299299299,0.452452452,0.657657658,1.07E-05,95.84728731,0.149,0.764864865,0.166666667,-0.424968153,-0.254522293,0.127174934,0.614589684,0.2985,0.35975,12.13287231,-0.876758607,8,4.596923591,0.324980718,0.12009404,0.681626886,1.409446639,0.053539372,2.027676697,2,-3.947041441,-0.082335269,2
1.3441.2252,2.1925,26.51894682,-0.093384714,0.203420342,-3.889445545,-0.045965361,13.36397764,-0.291039513,9.02E-04,2.009188851,1690.06204,0.094552929,0.181911614,0.27954779,0.433710175,0.672147996,-8.12E-06,76.32810914,0.135,0.873987399,-0.233333333,-0.588189987,-0.249807445,0.08687352,0.878837133,0.271,0.38325,11.63247255,-0.361772116,8,7.735091105,0.334056863,0.089677127,0.648718108,1.409659787,0.028703503,1.87735603,2,-3.889445545,-0.085888042,2
1.3441.2253,1.3275,16.94221649,-0.322240995,0.20952381,-4.091840693,-0.035941993,5.340862989,-0.766138488,0.001734605,1.969818616,3446.612323,0.11686747,0.192771084,0.304819277,0.451807229,0.660240964,-2.13E-06,138.8207301,0.125,0.787012987,0.033333333,-0.375980392,-0.203431373,0.077933143,0.74893029,0.2525,0.366,15.29783156,-0.419002816,8,4.831773316,0.267263128,0.023753502,0.69010743,1.411818616,0.012626786,2.038084968,2,-4.091840693,-0.065316113,2
1.3441.2254,1.644,24.7103203,-0.290079091,0.208117444,-4.067850604,0.170233958,0.096406336,-42.19484727,8.65E-04,2.029462883,2883.237263,0.089874858,0.156996587,0.271899886,0.41069397,0.63367463,8.56E-06,103.5964714,0.12,0.841105354,0.033333333,-0.408218504,-0.21628937,0.306960075,0.363833471,0.23875,0.338,14.59961074,-0.298333308,8,5.39494895,0.278314256,0.025545736,0.66177108,1.410916044,0.012291713,1.957862681,2,-4.067850604,-0.068418013,2
1.3441.2255,1.428,16.94714382,-0.267404932,0.218549128,-4.195438935,-0.808979484,0.049036734,-85.55706344,0,1.839327947,2457.851239,0.099512195,0.183414634,0.28195122,0.415609756,0.660487805,-5.36E-06,144.7636282,0.145,0.7456382,0.1,-0.396518836,-0.244396757,0.052344657,0.417764053,0.289,0.33625,13.16704102,-0.631329344,8,3.838552463,0.318298374,0.176876321,0.688882762,1.410807976,0.078886189,1.906292988,2,-4.195438935,-0.075867717,2
1.3441.2256,2.656,3.895857432,0.168360411,0.288354898,-3.443778189,0.240989068,3.472455642,-0.991741449,0,1.841645778,2102.723252,0.126574307,0.242443325,0.367128463,0.505037783,0.728589421,8.25E-05,176.4232549,0.2895,0.755083179,0.1,-0.822714681,-0.46304126,0.997133124,0.001371846,0.582,0.552,6.880743365,-0.121554266,8,2.543796733,0.499956862,0.11491865,0.743740108,1.399584543,0.068087209,1.783106525,2,-3.443778189,-0.145176848,2
1.3441.2257,1.289,20.51590409,-0.069372489,0.207215541,-4.032024052,1.461540669,0.011474787,-351.3811745,0.002780352,2.035702256,3409.501492,0.099750623,0.19201995,0.294264339,0.441396509,0.673316708,6.60E-06,131.6007533,0.116,0.778908418,0.033333333,-0.344209215,-0.199750934,0.066814747,0.038846466,0.236,0.307,15.09349564,-0.367471091,8,4.501208022,0.266864896,0.03425894,0.677557654,1.41178067,0.015496003,1.939723749,2,-4.032024052,-0.066186335,2
1.3441.2259,1.5235,19.6559764,0.040950169,0.19787234,-3.927432979,-0.070907291,5.71017531,-0.687795517,0.001066098,2.026140177,1480.804925,0.103763988,0.184130214,0.274669379,0.416073245,0.637843337,5.15E-06,80.07238185,0.1355,0.79787234,-0.033333333,-0.438064927,-0.250286442,0.066464502,0.32281099,0.27,0.3535,12.40790864,-0.778497676,8,5.231704613,0.316178748,0.083611911,0.669756482,1.409655156,0.039175676,1.838182154,2,-3.927432979,-0.080505193,2
1.3441.226,0.3205,23.07059045,0.340148955,0.201524132,-5.972574936,0.008508153,7.472447527,-0.799279609,8.48E-04,1.856178554,2396.395478,0.115151515,0.2,0.309090909,0.454545455,0.672727273,-1.68E-07,24.83456018,0.026,0.841659611,-0.1,-0.060301508,-0.027638191,0.079756132,0.913553544,0.051,0.06625,105.0002181,-0.484406972,8,6.043857384,0.056833719,-0.053942246,0.671095113,1.414748626,-0.024487115,1.855051992,2,-5.972574936,-0.009515782,2
1.3441.2260,1.798,26.29200591,-0.126257228,0.217312895,-4.025755636,-2.431774463,0.010085421,-399.1658574,9.03E-04,2.010481174,1411.290732,0.104401228,0.179119754,0.275332651,0.399181167,0.641760491,-6.22E-09,85.12241056,0.132,0.832281335,-0.033333333,-0.481307254,-0.241891557,0.997253416,0.056320463,0.269,0.37575,12.69071403,-0.750330414,8,6.639836771,0.316877605,0.12295802,0.659308645,1.410488061,0.04464597,1.873008378,2,-4.025755636,-0.078712578,2
1.3441.2262,1.6045,13.44715326,0.371399014,0.231127679,-3.66399068,-0.016672789,72.07570988,-0.050835305,0.001867414,2.098111144,1518.580544,0.095867769,0.184297521,0.297520661,0.444628099,0.672727273,2.79E-05,155.2837574,0.18,0.720410065,-0.033333333,-0.545030203,-0.332235036,0.118801322,0.485330728,0.36,0.411,9.864957425,-0.701421597,8,3.068242589,0.371046873,0.139271336,0.703782593,1.407678744,0.049500226,2.045040403,2,-3.66399068,-0.101268509,2
1.3441.2263,1.778,16.63175222,0.238116423,0.22311828,-3.775356631,-0.005775293,161.8032258,-0.023333012,0,1.964426657,3898.896152,0.099800399,0.175648703,0.295409182,0.44011976,0.688622754,-8.45E-06,129.0453899,0.1485,0.812724014,0.166666667,-0.471957672,-0.265079365,0.99878258,0.27760569,0.29625,0.359,11.89239124,-0.123916487,8,4.16128624,0.317166665,0.069145937,0.686885813,1.409248187,0.04169148,1.947132144,2,-3.775356631,-0.084009723,2
1.3441.2264,1.872,15.47053572,0.030246761,0.210434783,-3.974122609,-0.192027043,1.739924562,-2.284077537,8.71E-04,2.022355262,1597.439996,0.118210863,0.206602769,0.307774228,0.449414271,0.686900958,2.15E-05,89.12010862,0.142,0.833043478,0.033333333,-0.476250632,-0.237241031,0.058922289,0.06669038,0.28825,0.3655,13.18663379,-0.458517275,8,5.265753968,0.301086037,0.049782293,0.69631932,1.410176462,0.031227004,1.896376818,2,-3.974122609,-0.075761638,2
1.3441.2265,1.9125,29.76403783,0.232036216,0.221119134,-3.736695848,0.364231761,0.885304026,-4.220805215,0.002712477,1.939610669,2564.582892,0.083395383,0.165301564,0.260610573,0.420699926,0.688011914,7.82E-06,143.2438531,0.17,0.759927798,0.1,-0.678891606,-0.364846509,1.000005305,0.786610177,0.35025,0.4485,8.824831716,-1.337364174,8,4.641523619,0.42296048,0.217405991,0.678734639,1.405241741,0.076556635,1.878119463,2,-3.736695848,-0.113191037,2
1.3441.2266,2.0535,14.25542084,0.22801937,0.226256983,-3.497014898,-0.576244933,0.126214596,-27.70689758,0.001865672,1.94361916,2475.325362,0.110281924,0.199004975,0.301824212,0.444444444,0.694859038,-1.12E-05,179.5623733,0.181,0.792364991,0.1,-0.616960729,-0.343198634,0.221650485,0.886555084,0.36325,0.4375,9.128174751,0.07921176,8,3.743237913,0.382641597,0.068805906,0.700094984,1.405828884,0.036384871,1.951427559,2,-3.497014898,-0.109419493,2
1.3441.2267,1.523,24.69275571,0.070567666,0.200873362,-4.027313537,-0.752448215,0.085953497,-46.85456311,8.75E-04,1.890162589,1743.427068,0.095394737,0.182017544,0.277412281,0.416666667,0.638157895,9.91E-06,87.90217499,0.127,0.807860262,-0.033333333,-0.436924608,-0.22692212,0.285567465,0.850465975,0.253,0.3115,13.48492581,-0.462809555,8,5.409471291,0.298399765,0.12606309,0.662725317,1.410964736,0.054882621,2.051224789,2,-4.027313537,-0.074093999,2
1.3441.2269,1.77,5.441006161,-0.004606655,0.265124555,-3.952741993,-0.050702243,31.85422442,-0.124088471,8.91E-04,1.793640212,1204.241645,0.106856084,0.208153181,0.322421248,0.474366893,0.720815318,1.15E-04,119.5807043,0.259,0.62455516,-0.1,-0.459411466,-0.410705226,0.997136637,6.62E-08,0.52225,0.483,8.278802021,0.009882179,8,1.059968591,0.476952915,0.206006038,0.744279994,1.404066208,0.122276517,1.798069482,2,-3.952741993,-0.120663812,2
1.3441.227,0.318,20.38097005,0.440783108,0.201188455,-5.895739389,0.273014009,0.02597029,-227.0186213,0,1.983693696,1590.63752,0.107954545,0.204545455,0.318181818,0.460227273,0.6875,3.95E-06,16.13502862,0.0285,0.825976231,0.033333333,-0.055729918,-0.029858343,355.154058,3.48E-06,0.056,0.0555,98.86975502,0.082247422,8,5.038437888,0.059580288,0.087578738,0.679415663,1.414141413,0.042862879,1.928107654,2,-5.895739389,-0.010105652,2
1.3441.2270,1.3995,28.42015944,-0.109048019,0.212305026,-4.159045061,-2.26231083,0.006705432,-620.2500911,8.68E-04,1.907066086,3053.353207,0.086330935,0.167865707,0.260191847,0.399280576,0.654676259,2.11E-05,84.67043316,0.1085,0.810225303,-0.033333333,-0.423312883,-0.200649585,0.085973051,0.985095422,0.217,0.3055,15.34720504,-0.624741937,8,5.316352558,0.270712782,0.051530886,0.655342379,1.411230204,0.026476105,1.946756416,2,-4.159045061,-0.06509013,2
1.3441.2271,1.6555,11.86253363,0.063364329,0.230973451,-4.033389381,-0.035907581,11.01509628,-0.366169235,0,1.886647039,1533.955554,0.115686275,0.197058824,0.301960784,0.446078431,0.67745098,5.38E-05,83.36594909,0.1535,0.789380531,-0.1,-0.4185033,-0.254015689,1.000124218,0.150741334,0.3075,0.375,12.90967897,-0.333850301,8,3.185221377,0.312106155,0.204752931,0.71215536,1.410010285,0.116047803,1.869936039,2,-4.033389381,-0.077380616,2
1.3441.2272,1.3855,21.13515561,-0.291837118,0.197964847,-3.950187789,-0.15463135,0.597823022,-6.607620721,0,1.949883928,3278.816351,0.098823529,0.194117647,0.292941176,0.429411765,0.652941176,3.25E-06,166.723754,0.12,0.800185014,-0.1,-0.384284992,-0.214754927,0.126785051,0.269404342,0.249,0.401,14.1255364,-0.041810759,8,4.455661275,0.279403698,0.003280292,0.672349746,1.411342024,0.001623892,2.054094282,2,-3.950187789,-0.070731751,2
1.3441.2273,1.616,28.33272068,-0.244332597,0.198779425,-3.931242371,-0.169559932,0.528321998,-7.440996941,0,2.086829324,1626.764727,0.091103966,0.168274384,0.259378349,0.389067524,0.608788853,-5.01E-06,105.0693612,0.121,0.821272886,-0.033333333,-0.449580899,-0.236982474,0.048006484,0.228211182,0.2415,0.39,13.22584606,-0.101949242,8,4.965825164,0.29694097,0.04402631,0.656000156,1.41081211,0.025001143,1.935387308,2,-3.931242371,-0.075533621,2
1.3441.2274,1.9255,10.61506388,0.255342323,0.260707635,-3.518498138,3.491158315,0.009378196,-375.1785505,0.001865672,1.994142365,1376.736851,0.108858859,0.202702703,0.309309309,0.457957958,0.718468468,6.42E-05,176.8830582,0.2055,0.734636872,0.033333333,-0.685881848,-0.381061365,0.071374906,0.484072961,0.41125,0.40875,8.427577306,-0.713843191,8,3.922206964,0.417107619,0.151417732,0.711041654,1.40440505,0.059829954,1.940647027,2,-3.518498138,-0.118547063,2
1.3441.2275,1.816,22.95231359,0.041710881,0.19266055,-3.945001835,-0.142341875,0.809209144,-4.875132545,0,2.174530391,1055.443992,0.106621773,0.202020202,0.312008979,0.450056117,0.677890011,2.31E-05,88.97071414,0.136,0.844036697,-0.033333333,-0.479734897,-0.2271221,0.091425992,0.651379395,0.278,0.3215,12.74434362,-0.946251069,8,7.068961671,0.309240627,0.103451822,0.665780634,1.409891544,0.064457278,2.030927995,2,-3.945001835,-0.078387955,2
1.3441.2276,2.126,21.34947898,0.387706247,0.212204007,-3.532113843,-0.056801978,7.682480522,-0.459762161,0,1.929374529,995.3854304,0.095454545,0.175757576,0.275,0.403030303,0.650757576,1.67E-05,87.25809212,0.1805,0.797814208,0.033333333,-0.652025586,-0.375266525,0.997264408,0.045650755,0.36225,0.4295,8.540246031,-0.772249122,8,4.787207434,0.413131006,0.116409055,0.674664728,1.404641021,0.044406342,1.812667606,2,-3.532113843,-0.116964239,2
1.3441.2277,2.06,2.273595246,0.798960324,0.277142857,-3.476874286,-5.05E-05,1.20E+07,-2.90E-07,0,2.122858971,370.4162336,0.12596097,0.224127735,0.357776464,0.50975754,0.740981668,2.10E-06,67.37704919,0.305,0.633333333,0.1,-0.679931044,-0.485849734,0.159382693,0.126745156,0.6045,0.5245,6.877550974,-0.028661132,8,1.048735831,0.505069875,0.14559773,0.759384332,1.399529262,0.081982603,1.913879082,2,-3.476874286,-0.145265498,2
1.3441.2278,2.0825,13.72780009,0.212908229,0.241567912,-3.629072015,0.09693367,14.16533815,-0.256193815,0,1.895848222,636.6297839,0.107874016,0.191338583,0.28976378,0.438582677,0.666141732,-2.78E-05,71.7032346,0.184,0.7976299,-0.1,-0.586140254,-0.350635008,0.810491971,0.723399935,0.368,0.4165,9.365623576,-0.325369536,8,3.517324289,0.387050859,0.065156261,0.699552885,1.406882346,0.026022791,1.949212593,2,-3.629072015,-0.106652846,2
1.3441.2279,1.348,20.64928901,-0.166570124,0.211033275,-4.10861296,0.256258108,0.30944475,-13.27737166,0,2.14271386,693.2392949,0.10199005,0.182835821,0.281094527,0.411691542,0.651741294,1.49E-05,61.11052578,0.1125,0.80910683,0.233333333,-0.364812103,-0.196193265,0.050985999,0.007738273,0.22575,0.3165,16.14693642,-0.17288822,8,4.041613564,0.254183106,0.095344945,0.680941999,1.411517958,0.060068844,2.020668861,2,-4.10861296,-0.061865917,2
1.3441.228,0.6535,inf,0.490577928,0.161453931,-5.825529163,-0.821446267,0.005286384,-1101.987578,0.00169348,2.012050449,4568.524115,0.101449275,0.178743961,0.265700483,0.396135266,0.637681159,-3.65E-06,49.922932,0.028,0.92476754,-0.1,-0.129740862,-0.035524284,0.499314975,0.016682907,0.055,0.06,75.28062738,0.088886799,8,15.14345229,0.0773167,0.066200603,0.607919024,1.414687128,0.030451303,2.05694213,2,-5.825529163,-0.013272048,2
1.3441.2280,1.705,17.0171014,0.066248393,0.226555246,-3.528560817,-0.01100129,310.4422839,-0.011366238,0.002790698,1.86402963,3086.831638,0.106048704,0.186174391,0.282796544,0.428908091,0.644147683,1.90E-05,171.228229,0.178,0.725162488,-0.166666667,-0.568644068,-0.35960452,0.174944628,0.11948088,0.36,0.436,8.943413835,-0.601261143,8,3.68754273,0.39406506,0.05666123,0.690032238,1.406138897,0.031436219,2.032626987,2,-3.528560817,-0.111678693,2
1.3441.2281,1.798,19.03282564,-0.201068922,0.224183583,-3.954803177,0.047924785,3.126178342,-1.265060001,8.84E-04,1.902520059,2236.908493,0.09832636,0.183054393,0.278242678,0.434100418,0.667364017,1.54E-06,127.0695364,0.132,0.830538394,-0.1,-0.496202532,-0.242025316,0.052922692,0.943692975,0.266,0.40025,12.95971016,-0.468679904,8,4.822262428,0.304848315,0.054629177,0.680115591,1.410653897,0.030725231,1.864729445,2,-3.954803177,-0.077083056,2
1.3441.2282,1.4305,22.86247214,-0.226742859,0.200175593,-3.997543459,-0.481536713,0.138450271,-28.87349674,0,1.798950742,1959.747133,0.103982301,0.186946903,0.283185841,0.41039823,0.630530973,-3.15E-07,104.4293904,0.127,0.802458297,-0.1,-0.392363728,-0.227078623,363.0463704,6.16E-06,0.255,0.3455,13.86587961,-0.620389205,8,4.449706933,0.288043612,-5.60E-05,0.676418319,1.411176335,-3.41E-05,1.808639305,2,-3.997543459,-0.072055155,2
